Time,Total Inflow,Total Outflow
153,0,61841.710777669985
Time,Total Inflow,Total Outflow
154,0,62541.54054660471
Time,Total Inflow,Total Outflow
155,0,63497.83440683123
Time,Total Inflow,Total Outflow
156,0,64501.181900207324
Time,Total Inflow,Total Outflow
157,0,65414.2185332282
Time,Total Inflow,Total Outflow
158,0,66329.13202038527
Time,Total Inflow,Total Outflow
159,0,67256.0599059849
Time,Total Inflow,Total Outflow
160,0,68001.53856760454
Time,Total Inflow,Total Outflow
161,0,68971.64678684338
Time,Total Inflow,Total Outflow
162,0,70263.4343352288
Time,Total Inflow,Total Outflow
163,0,71210.92158865486
Time,Total Inflow,Total Outflow
164,0,71997.22389476583
Time,Total Inflow,Total Outflow
165,0,72707.95825666103
Time,Total Inflow,Total Outflow
166,0,73345.64767715853
Time,Total Inflow,Total Outflow
167,0,73878.46792480274
Time,Total Inflow,Total Outflow
168,0,74439.50678154355
Time,Total Inflow,Total Outflow
169,0,75062.84687752565
Time,Total Inflow,Total Outflow
170,0,75342.82114000747
Time,Total Inflow,Total Outflow
171,0,75510.4302245358
Time,Total Inflow,Total Outflow
172,0,75883.97674092841
Time,Total Inflow,Total Outflow
173,0,76379.61911489736
Time,Total Inflow,Total Outflow
174,0,76738.48054441105
Time,Total Inflow,Total Outflow
175,0,77474.55821050722
Time,Total Inflow,Total Outflow
176,0,78369.84828599432
Time,Total Inflow,Total Outflow
177,0,79364.19650228081
Time,Total Inflow,Total Outflow
178,0,80504.94358619937
Time,Total Inflow,Total Outflow
179,0,81849.68132551342
Time,Total Inflow,Total Outflow
180,0,83315.62820247201
Time,Total Inflow,Total Outflow
181,0,84287.68630367563
Time,Total Inflow,Total Outflow
182,0,85449.36796561263
Time,Total Inflow,Total Outflow
183,0,86721.94141445165
