Time,Total Inflow,Total Outflow
233,647.9672341051828,0.0
Time,Total Inflow,Total Outflow
234,713.7853229863211,0.0
Time,Total Inflow,Total Outflow
235,755.935132574795,0.0
Time,Total Inflow,Total Outflow
236,710.7125582480807,0.0
Time,Total Inflow,Total Outflow
237,650.7409595443906,0.0
Time,Total Inflow,Total Outflow
238,837.6592230350356,0.0
Time,Total Inflow,Total Outflow
239,772.284493982103,0.0
Time,Total Inflow,Total Outflow
240,489.38684011715566,0.0
Time,Total Inflow,Total Outflow
241,377.72929492237824,3998.7164579100795
Time,Total Inflow,Total Outflow
242,599.4267830190614,3998.7164579100795
Time,Total Inflow,Total Outflow
243,746.0675840096476,3998.7164579100795
Time,Total Inflow,Total Outflow
244,733.8908126284429,0.0
Time,Total Inflow,Total Outflow
245,718.845982077883,0.0
Time,Total Inflow,Total Outflow
246,328.07683327535767,0.0
Time,Total Inflow,Total Outflow
247,445.8116082358565,0.0
Time,Total Inflow,Total Outflow
248,569.6008766502792,0.0
Time,Total Inflow,Total Outflow
249,774.3214840290981,0.0
Time,Total Inflow,Total Outflow
250,1634.2844913485858,0.0
Time,Total Inflow,Total Outflow
251,1541.8899696860278,0.0
Time,Total Inflow,Total Outflow
252,902.3242545296016,0.0
Time,Total Inflow,Total Outflow
253,815.0745178623649,0.0
Time,Total Inflow,Total Outflow
254,752.9581929173453,0.0
Time,Total Inflow,Total Outflow
255,482.3262628127385,0.0
Time,Total Inflow,Total Outflow
256,412.1843881439488,0.0
Time,Total Inflow,Total Outflow
257,518.6133460030026,3998.7164579100795
Time,Total Inflow,Total Outflow
258,723.7024750589335,3998.7164579100795
Time,Total Inflow,Total Outflow
259,859.0539755315001,3998.7164579100795
Time,Total Inflow,Total Outflow
260,701.6210213125576,0.0
Time,Total Inflow,Total Outflow
261,880.1439831562168,0.0
Time,Total Inflow,Total Outflow
262,827.3510200108634,0.0
Time,Total Inflow,Total Outflow
263,707.4263109607841,0.0
Time,Total Inflow,Total Outflow
264,507.00974966091053,0.0
Time,Total Inflow,Total Outflow
265,351.33186331098034,0.0
Time,Total Inflow,Total Outflow
266,218.02771718266612,0.0
Time,Total Inflow,Total Outflow
267,294.8556151280532,0.0
Time,Total Inflow,Total Outflow
268,321.9001804145645,0.0
Time,Total Inflow,Total Outflow
269,354.33005243254286,0.0
Time,Total Inflow,Total Outflow
270,436.204718037428,0.0
Time,Total Inflow,Total Outflow
271,647.1374651444153,0.0
Time,Total Inflow,Total Outflow
272,756.2785674007948,0.0
Time,Total Inflow,Total Outflow
273,660.7673187802956,0.0
Time,Total Inflow,Total Outflow
274,762.215036305905,0.0
Time,Total Inflow,Total Outflow
275,698.7964168132625,0.0
Time,Total Inflow,Total Outflow
276,490.4494251011782,0.0
Time,Total Inflow,Total Outflow
277,400.49743654457484,0.0
Time,Total Inflow,Total Outflow
278,552.5218595065772,3998.7164579100795
Time,Total Inflow,Total Outflow
279,546.192281811092,3998.7164579100795
Time,Total Inflow,Total Outflow
280,747.798485214731,3998.7164579100795
Time,Total Inflow,Total Outflow
281,715.8309878160054,0.0
Time,Total Inflow,Total Outflow
282,576.8300875071681,0.0
Time,Total Inflow,Total Outflow
283,611.0831641969496,0.0
Time,Total Inflow,Total Outflow
284,629.5618704220711,0.0
Time,Total Inflow,Total Outflow
285,506.5519137044835,0.0
Time,Total Inflow,Total Outflow
286,423.42527967813265,0.0
Time,Total Inflow,Total Outflow
